"gender","age_group","year","cancer_id","incidence"
"female","30-39",2007,"Other brain & meninges & CNS",0.31
"female","30-39",2008,"Other brain & meninges & CNS",0.95
"female","30-39",2009,"Other brain & meninges & CNS",1.27
"female","30-39",2010,"Other brain & meninges & CNS",0.32
"female","30-39",2011,"Other brain & meninges & CNS",0.94
"female","30-39",2012,"Other brain & meninges & CNS",1.54
"female","30-39",2013,"Other brain & meninges & CNS",0.9
"female","30-39",2014,"Other brain & meninges & CNS",0.89
"female","30-39",2015,"Other brain & meninges & CNS",4.11
"female","30-39",2016,"Other brain & meninges & CNS",2.64
"female","30-39",2017,"Other brain & meninges & CNS",2.94
"female","30-39",2018,"Other brain & meninges & CNS",1.76
"female","30-39",2019,"Other brain & meninges & CNS",2.33
"female","30-39",2020,"Other brain & meninges & CNS",3.47
"female","30-39",2021,"Other brain & meninges & CNS",6.02
"female","30-39",2022,"Other brain & meninges & CNS",7.94
"female","30-39",2023,"Other brain & meninges & CNS",5.59
"female","40-49",1963,"Colon",6.32
"female","40-49",1964,"Colon",6.65
"female","40-49",1965,"Colon",4.88
"female","40-49",1966,"Colon",5.19
"female","40-49",1967,"Colon",7.91
"female","40-49",1968,"Colon",5.13
"female","40-49",1969,"Colon",3.38
"female","40-49",1970,"Colon",8.73
"female","40-49",1971,"Colon",7.45
"female","40-49",1972,"Colon",5.46
"female","40-49",1973,"Colon",7.25
"female","40-49",1974,"Colon",9.09
"female","40-49",1975,"Colon",6.71
"female","40-49",1976,"Colon",9.98
"female","40-49",1977,"Colon",7.17
"female","40-49",1978,"Colon",5.74
"female","40-49",1979,"Colon",10.4
"female","40-49",1980,"Colon",8.3
"female","40-49",1981,"Colon",8.6
"female","40-49",1982,"Colon",8.87
"female","40-49",1983,"Colon",8.84
"female","40-49",1984,"Colon",8.34
"female","40-49",1985,"Colon",8.1
"female","40-49",1986,"Colon",8.71
"female","40-49",1987,"Colon",10.74
"female","40-49",1988,"Colon",9.09
"female","40-49",1989,"Colon",5.93
"female","40-49",1990,"Colon",6.53
"female","40-49",1991,"Colon",8.48
"female","40-49",1992,"Colon",6.71
"female","40-49",1993,"Colon",10
"female","40-49",1994,"Colon",10.28
"female","40-49",1995,"Colon",9.21
"female","40-49",1996,"Colon",8.76
"female","40-49",1997,"Colon",9.61
"female","40-49",1998,"Colon",10.02
"female","40-49",1999,"Colon",9.42
"female","40-49",2000,"Colon",7.73
"female","40-49",2001,"Colon",9.09
"female","40-49",2002,"Colon",11.51
"female","40-49",2003,"Colon",9.74
"female","40-49",2004,"Colon",9.8
"female","40-49",2005,"Colon",10.4
"female","40-49",2006,"Colon",8.86
"female","40-49",2007,"Colon",10.53
"female","40-49",2008,"Colon",13.01
"female","40-49",2009,"Colon",8.74
"female","40-49",2010,"Colon",8.58
"female","40-49",2011,"Colon",11.53
"female","40-49",2012,"Colon",10.03
"female","40-49",2013,"Colon",11.43
"female","40-49",2014,"Colon",8.38
"female","40-49",2015,"Colon",13.34
"female","40-49",2016,"Colon",10.4
"female","40-49",2017,"Colon",10.47
"female","40-49",2018,"Colon",11.78
"female","40-49",2019,"Colon",11.17
"female","40-49",2020,"Colon",9.57
"female","40-49",2021,"Colon",11.62
"female","40-49",2022,"Colon",9.63
"female","40-49",2023,"Colon",11.13
"female","40-49",1963,"Breast",59.65
"female","40-49",1964,"Breast",53.88
"female","40-49",1965,"Breast",68.34
"female","40-49",1966,"Breast",65.76
"female","40-49",1967,"Breast",62.92
"female","40-49",1968,"Breast",71.52
"female","40-49",1969,"Breast",71.98
"female","40-49",1970,"Breast",67.53
"female","40-49",1971,"Breast",82.94
"female","40-49",1972,"Breast",74.68
"female","40-49",1973,"Breast",84.21
"female","40-49",1974,"Breast",93.74
"female","40-49",1975,"Breast",89.71
"female","40-49",1976,"Breast",85.19
"female","40-49",1977,"Breast",91.4
"female","40-49",1978,"Breast",81.48
"female","40-49",1979,"Breast",95.76
"female","40-49",1980,"Breast",100.66
"female","40-49",1981,"Breast",99.58
"female","40-49",1982,"Breast",108.23
"female","40-49",1983,"Breast",113.81
"female","40-49",1984,"Breast",111.15
"female","40-49",1985,"Breast",105.7
"female","40-49",1986,"Breast",129.39
"female","40-49",1987,"Breast",125.81
"female","40-49",1988,"Breast",120.58
"female","40-49",1989,"Breast",116.69
"female","40-49",1990,"Breast",128.13
"female","40-49",1991,"Breast",134.09
"female","40-49",1992,"Breast",143
"female","40-49",1993,"Breast",149.26
"female","40-49",1994,"Breast",149.8
"female","40-49",1995,"Breast",149.95
"female","40-49",1996,"Breast",164.5
"female","40-49",1997,"Breast",149.29
"female","40-49",1998,"Breast",169.09
"female","40-49",1999,"Breast",154.04
"female","40-49",2000,"Breast",161.07
"female","40-49",2001,"Breast",172
"female","40-49",2002,"Breast",156.23
"female","40-49",2003,"Breast",147.74
"female","40-49",2004,"Breast",161.52
"female","40-49",2005,"Breast",154.09
"female","40-49",2006,"Breast",154.33
"female","40-49",2007,"Breast",155.78
"female","40-49",2008,"Breast",145.81
"female","40-49",2009,"Breast",152.67
"female","40-49",2010,"Breast",161.4
"female","40-49",2011,"Breast",157.49
"female","40-49",2012,"Breast",143.85
"female","40-49",2013,"Breast",158.32
"female","40-49",2014,"Breast",153.49
"female","40-49",2015,"Breast",145.18
"female","40-49",2016,"Breast",163.94
"female","40-49",2017,"Breast",161.42
"female","40-49",2018,"Breast",149.43
"female","40-49",2019,"Breast",142.74
"female","40-49",2020,"Breast",140.73
"female","40-49",2021,"Breast",144.63
"female","40-49",2022,"Breast",139.27
"female","40-49",2023,"Breast",145.24
"female","40-49",1963,"Cervix uteri",34.74
"female","40-49",1964,"Cervix uteri",44.78
"female","40-49",1965,"Cervix uteri",47.77
"female","40-49",1966,"Cervix uteri",40.49
"female","40-49",1967,"Cervix uteri",40.92
"female","40-49",1968,"Cervix uteri",32.85
"female","40-49",1969,"Cervix uteri",35.15
"female","40-49",1970,"Cervix uteri",30.24
"female","40-49",1971,"Cervix uteri",24.37
"female","40-49",1972,"Cervix uteri",22.85
"female","40-49",1973,"Cervix uteri",10.7
"female","40-49",1974,"Cervix uteri",12.59
"female","40-49",1975,"Cervix uteri",9.54
"female","40-49",1976,"Cervix uteri",11.76
"female","40-49",1977,"Cervix uteri",7.89
"female","40-49",1978,"Cervix uteri",10.05
"female","40-49",1979,"Cervix uteri",7.17
"female","40-49",1980,"Cervix uteri",6.85
"female","40-49",1981,"Cervix uteri",11.1
"female","40-49",1982,"Cervix uteri",7.1
"female","40-49",1983,"Cervix uteri",4.59
"female","40-49",1984,"Cervix uteri",5.9
"female","40-49",1985,"Cervix uteri",6.75
"female","40-49",1986,"Cervix uteri",6.78
"female","40-49",1987,"Cervix uteri",6.44
"female","40-49",1988,"Cervix uteri",5.28
"female","40-49",1989,"Cervix uteri",7.35
"female","40-49",1990,"Cervix uteri",4.35
"female","40-49",1991,"Cervix uteri",5.83
"female","40-49",1992,"Cervix uteri",4.65
"female","40-49",1993,"Cervix uteri",6.25
"female","40-49",1994,"Cervix uteri",5.63
"female","40-49",1995,"Cervix uteri",9.45
"female","40-49",1996,"Cervix uteri",9.49
"female","40-49",1997,"Cervix uteri",8.13
"female","40-49",1998,"Cervix uteri",9.27
"female","40-49",1999,"Cervix uteri",8.91
"female","40-49",2000,"Cervix uteri",9.28
"female","40-49",2001,"Cervix uteri",7.27
"female","40-49",2002,"Cervix uteri",6.28
"female","40-49",2003,"Cervix uteri",6.32
"female","40-49",2004,"Cervix uteri",7.41
"female","40-49",2005,"Cervix uteri",8.8
"female","40-49",2006,"Cervix uteri",5.9
"female","40-49",2007,"Cervix uteri",6.48
"female","40-49",2008,"Cervix uteri",8.13
"female","40-49",2009,"Cervix uteri",9.56
"female","40-49",2010,"Cervix uteri",8.03
"female","40-49",2011,"Cervix uteri",9.28
"female","40-49",2012,"Cervix uteri",7.74
"female","40-49",2013,"Cervix uteri",9.09
"female","40-49",2014,"Cervix uteri",10.17
"female","40-49",2015,"Cervix uteri",13.94
"female","40-49",2016,"Cervix uteri",11.62
"female","40-49",2017,"Cervix uteri",12.63
"female","40-49",2018,"Cervix uteri",6.51
"female","40-49",2019,"Cervix uteri",13.96
"female","40-49",2020,"Cervix uteri",13.58
"female","40-49",2021,"Cervix uteri",14.07
"female","40-49",2022,"Cervix uteri",17.15
"female","40-49",2023,"Cervix uteri",14.06
"female","40-49",1963,"Corpus uteri",16.14
"female","40-49",1964,"Corpus uteri",14.69
"female","40-49",1965,"Corpus uteri",11.51
"female","40-49",1966,"Corpus uteri",13.84
"female","40-49",1967,"Corpus uteri",11.35
"female","40-49",1968,"Corpus uteri",14.37
"female","40-49",1969,"Corpus uteri",15.55
"female","40-49",1970,"Corpus uteri",11.76
"female","40-49",1971,"Corpus uteri",16.25
"female","40-49",1972,"Corpus uteri",13.64
"female","40-49",1973,"Corpus uteri",12.77
"female","40-49",1974,"Corpus uteri",10.84
"female","40-49",1975,"Corpus uteri",16.95
"female","40-49",1976,"Corpus uteri",14.26
"female","40-49",1977,"Corpus uteri",20.79
"female","40-49",1978,"Corpus uteri",13.28
"female","40-49",1979,"Corpus uteri",12.55
"female","40-49",1980,"Corpus uteri",15.15
"female","40-49",1981,"Corpus uteri",13.61
"female","40-49",1982,"Corpus uteri",7.1
"female","40-49",1983,"Corpus uteri",13.78
"female","40-49",1984,"Corpus uteri",14.94
"female","40-49",1985,"Corpus uteri",12.83
"female","40-49",1986,"Corpus uteri",13.23
"female","40-49",1987,"Corpus uteri",11.97
"female","40-49",1988,"Corpus uteri",12.91
"female","40-49",1989,"Corpus uteri",10.17
"female","40-49",1990,"Corpus uteri",9.79
"female","40-49",1991,"Corpus uteri",11.66
"female","40-49",1992,"Corpus uteri",11.1
"female","40-49",1993,"Corpus uteri",10.5
"female","40-49",1994,"Corpus uteri",11.99
"female","40-49",1995,"Corpus uteri",11.39
"female","40-49",1996,"Corpus uteri",10.71
"female","40-49",1997,"Corpus uteri",10.1
"female","40-49",1998,"Corpus uteri",14.03
"female","40-49",1999,"Corpus uteri",13.49
"female","40-49",2000,"Corpus uteri",6.96
"female","40-49",2001,"Corpus uteri",10.39
"female","40-49",2002,"Corpus uteri",8.9
"female","40-49",2003,"Corpus uteri",8.16
"female","40-49",2004,"Corpus uteri",7.68
"female","40-49",2005,"Corpus uteri",11.46
"female","40-49",2006,"Corpus uteri",9.39
"female","40-49",2007,"Corpus uteri",9.18
"female","40-49",2008,"Corpus uteri",10.3
"female","40-49",2009,"Corpus uteri",8.74
"female","40-49",2010,"Corpus uteri",6.64
"female","40-49",2011,"Corpus uteri",10.97
"female","40-49",2012,"Corpus uteri",13.75
"female","40-49",2013,"Corpus uteri",7.92
"female","40-49",2014,"Corpus uteri",8.68
"female","40-49",2015,"Corpus uteri",8.79
"female","40-49",2016,"Corpus uteri",10.71
"female","40-49",2017,"Corpus uteri",8.93
"female","40-49",2018,"Corpus uteri",10.23
"female","40-49",2019,"Corpus uteri",10.55
"female","40-49",2020,"Corpus uteri",7.72
"female","40-49",2021,"Corpus uteri",11.01
"female","40-49",2022,"Corpus uteri",9.02
"female","40-49",2023,"Corpus uteri",10.54
"female","40-49",1963,"Ovary",17.89
"female","40-49",1964,"Ovary",17.84
"female","40-49",1965,"Ovary",16.74
"female","40-49",1966,"Ovary",16.61
"female","40-49",1967,"Ovary",16.16
"female","40-49",1968,"Ovary",12.32
"female","40-49",1969,"Ovary",18.93
"female","40-49",1970,"Ovary",12.77
"female","40-49",1971,"Ovary",18.28
"female","40-49",1972,"Ovary",16.71
"female","40-49",1973,"Ovary",12.42
"female","40-49",1974,"Ovary",14.69
"female","40-49",1975,"Ovary",21.9
"female","40-49",1976,"Ovary",15.68
"female","40-49",1977,"Ovary",19
"female","40-49",1978,"Ovary",15.08
"female","40-49",1979,"Ovary",11.84
"female","40-49",1980,"Ovary",16.23
"female","40-49",1981,"Ovary",17.91
"female","40-49",1982,"Ovary",13.84
"female","40-49",1983,"Ovary",16.96
"female","40-49",1984,"Ovary",12.85
"female","40-49",1985,"Ovary",16.21
"female","40-49",1986,"Ovary",14.52
"female","40-49",1987,"Ovary",15.96
"female","40-49",1988,"Ovary",15.55
"female","40-49",1989,"Ovary",14.69
"female","40-49",1990,"Ovary",13.87
"female","40-49",1991,"Ovary",16.17
"female","40-49",1992,"Ovary",17.81
"female","40-49",1993,"Ovary",15.75
"female","40-49",1994,"Ovary",18.85
"female","40-49",1995,"Ovary",21.08
"female","40-49",1996,"Ovary",16.55
"female","40-49",1997,"Ovary",18.23
"female","40-49",1998,"Ovary",16.03
"female","40-49",1999,"Ovary",14.26
"female","40-49",2000,"Ovary",16.49
"female","40-49",2001,"Ovary",14.29
"female","40-49",2002,"Ovary",14.92
"female","40-49",2003,"Ovary",16.59
"female","40-49",2004,"Ovary",13.5
"female","40-49",2005,"Ovary",13.06
"female","40-49",2006,"Ovary",9.39
"female","40-49",2007,"Ovary",10.8
"female","40-49",2008,"Ovary",12.74
"female","40-49",2009,"Ovary",10.11
"female","40-49",2010,"Ovary",13.29
"female","40-49",2011,"Ovary",12.09
"female","40-49",2012,"Ovary",11.75
"female","40-49",2013,"Ovary",11.14
"female","40-49",2014,"Ovary",10.47
"female","40-49",2015,"Ovary",9.09
"female","40-49",2016,"Ovary",11.62
"female","40-49",2017,"Ovary",11.09
"female","40-49",2018,"Ovary",14.26
"female","40-49",2019,"Ovary",10.55
"female","40-49",2020,"Ovary",9.57
"female","40-49",2021,"Ovary",9.78
"female","40-49",2022,"Ovary",6.92
"female","40-49",2023,"Ovary",11.13
"female","40-49",1963,"Melanoma of the skin",2.81
"female","40-49",1964,"Melanoma of the skin",2.8
"female","40-49",1965,"Melanoma of the skin",4.53
"female","40-49",1966,"Melanoma of the skin",6.92
"female","40-49",1967,"Melanoma of the skin",5.5
"female","40-49",1968,"Melanoma of the skin",4.45
"female","40-49",1969,"Melanoma of the skin",4.73
"female","40-49",1970,"Melanoma of the skin",5.71
"female","40-49",1971,"Melanoma of the skin",7.45
"female","40-49",1972,"Melanoma of the skin",7.16
"female","40-49",1973,"Melanoma of the skin",6.21
"female","40-49",1974,"Melanoma of the skin",6.65
"female","40-49",1975,"Melanoma of the skin",9.89
"female","40-49",1976,"Melanoma of the skin",7.13
"female","40-49",1977,"Melanoma of the skin",8.24
"female","40-49",1978,"Melanoma of the skin",7.18
"female","40-49",1979,"Melanoma of the skin",5.74
"female","40-49",1980,"Melanoma of the skin",11.18
"female","40-49",1981,"Melanoma of the skin",13.97
"female","40-49",1982,"Melanoma of the skin",10.65
"female","40-49",1983,"Melanoma of the skin",11.31
"female","40-49",1984,"Melanoma of the skin",10.77
"female","40-49",1985,"Melanoma of the skin",9.46
"female","40-49",1986,"Melanoma of the skin",13.55
"female","40-49",1987,"Melanoma of the skin",11.97
"female","40-49",1988,"Melanoma of the skin",12.32
"female","40-49",1989,"Melanoma of the skin",9.89
"female","40-49",1990,"Melanoma of the skin",14.15
"female","40-49",1991,"Melanoma of the skin",12.99
"female","40-49",1992,"Melanoma of the skin",9.81
"female","40-49",1993,"Melanoma of the skin",9.25
"female","40-49",1994,"Melanoma of the skin",12.24
"female","40-49",1995,"Melanoma of the skin",12.11
"female","40-49",1996,"Melanoma of the skin",13.38
"female","40-49",1997,"Melanoma of the skin",10.35
"female","40-49",1998,"Melanoma of the skin",9.52
"female","40-49",1999,"Melanoma of the skin",10.69
"female","40-49",2000,"Melanoma of the skin",11.08
"female","40-49",2001,"Melanoma of the skin",11.69
"female","40-49",2002,"Melanoma of the skin",10.21
"female","40-49",2003,"Melanoma of the skin",13.43
"female","40-49",2004,"Melanoma of the skin",15.89
"female","40-49",2005,"Melanoma of the skin",12.8
"female","40-49",2006,"Melanoma of the skin",18.52
"female","40-49",2007,"Melanoma of the skin",15.12
"female","40-49",2008,"Melanoma of the skin",17.89
"female","40-49",2009,"Melanoma of the skin",21.03
"female","40-49",2010,"Melanoma of the skin",21.59
"female","40-49",2011,"Melanoma of the skin",22.5
"female","40-49",2012,"Melanoma of the skin",23.21
"female","40-49",2013,"Melanoma of the skin",23.45
"female","40-49",2014,"Melanoma of the skin",27.53
"female","40-49",2015,"Melanoma of the skin",28.79
"female","40-49",2016,"Melanoma of the skin",36.4
"female","40-49",2017,"Melanoma of the skin",24.95
"female","40-49",2018,"Melanoma of the skin",26.04
"female","40-49",2019,"Melanoma of the skin",33.2
"female","40-49",2020,"Melanoma of the skin",25.92
"female","40-49",2021,"Melanoma of the skin",22.02
"female","40-49",2022,"Melanoma of the skin",24.36
"female","40-49",2023,"Melanoma of the skin",22.84
"female","40-49",1963,"Thyroid gland",3.16
"female","40-49",1964,"Thyroid gland",2.1
"female","40-49",1965,"Thyroid gland",4.88
"female","40-49",1966,"Thyroid gland",3.11
"female","40-49",1967,"Thyroid gland",3.44
"female","40-49",1968,"Thyroid gland",5.13
"female","40-49",1969,"Thyroid gland",6.08
"female","40-49",1970,"Thyroid gland",4.03
"female","40-49",1971,"Thyroid gland",3.72
"female","40-49",1972,"Thyroid gland",6.14
"female","40-49",1973,"Thyroid gland",4.14
"female","40-49",1974,"Thyroid gland",4.9
"female","40-49",1975,"Thyroid gland",8.48
"female","40-49",1976,"Thyroid gland",7.49
"female","40-49",1977,"Thyroid gland",9.32
"female","40-49",1978,"Thyroid gland",7.9
"female","40-49",1979,"Thyroid gland",6.81
"female","40-49",1980,"Thyroid gland",7.22
"female","40-49",1981,"Thyroid gland",10.75
"female","40-49",1982,"Thyroid gland",14.9
"female","40-49",1983,"Thyroid gland",9.54
"female","40-49",1984,"Thyroid gland",8.34
"female","40-49",1985,"Thyroid gland",13.51
"female","40-49",1986,"Thyroid gland",11.29
"female","40-49",1987,"Thyroid gland",9.82
"female","40-49",1988,"Thyroid gland",13.5
"female","40-49",1989,"Thyroid gland",12.43
"female","40-49",1990,"Thyroid gland",10.88
"female","40-49",1991,"Thyroid gland",12.19
"female","40-49",1992,"Thyroid gland",17.04
"female","40-49",1993,"Thyroid gland",16.5
"female","40-49",1994,"Thyroid gland",16.89
"female","40-49",1995,"Thyroid gland",15.26
"female","40-49",1996,"Thyroid gland",16.79
"female","40-49",1997,"Thyroid gland",16.75
"female","40-49",1998,"Thyroid gland",15.03
"female","40-49",1999,"Thyroid gland",14.51
"female","40-49",2000,"Thyroid gland",14.17
"female","40-49",2001,"Thyroid gland",8.57
"female","40-49",2002,"Thyroid gland",15.7
"female","40-49",2003,"Thyroid gland",16.33
"female","40-49",2004,"Thyroid gland",14.3
"female","40-49",2005,"Thyroid gland",14.13
"female","40-49",2006,"Thyroid gland",14.76
"female","40-49",2007,"Thyroid gland",17.82
"female","40-49",2008,"Thyroid gland",15.45
"female","40-49",2009,"Thyroid gland",18.03
"female","40-49",2010,"Thyroid gland",14.12
"female","40-49",2011,"Thyroid gland",18
"female","40-49",2012,"Thyroid gland",16.05
"female","40-49",2013,"Thyroid gland",18.76
"female","40-49",2014,"Thyroid gland",20.05
"female","40-49",2015,"Thyroid gland",20.61
"female","40-49",2016,"Thyroid gland",18.35
"female","40-49",2017,"Thyroid gland",23.72
"female","40-49",2018,"Thyroid gland",19.53
"female","40-49",2019,"Thyroid gland",17.38
"female","40-49",2020,"Thyroid gland",20.06
"female","40-49",2021,"Thyroid gland",17.43
"female","40-49",2022,"Thyroid gland",17.75
"female","40-49",2023,"Thyroid gland",25.77
"female","40-49",1963,"Myeloproliferative neoplasms",1.05
"female","40-49",1964,"Myeloproliferative neoplasms",1.4
"female","40-49",1965,"Myeloproliferative neoplasms",1.39
